7;0;3,6,-1,-1,-1,-1;0,1,-1,-1,-1,-1
7;0;3,6,-1,-1,-1,-1;0,1,-1,-1,-1,-1
10;0;2,6,-1,-1,-1,-1;0,1,-1,-1,-1,-1
11;0;2,6,-1,-1,-1,-1;0,1,-1,-1,-1,-1
37;0;3,6,-1,-1,-1,-1;1,0,-1,-1,-1,-1
146;0;4,6,-1,-1,-1,-1;1,0,-1,-1,-1,-1
19;0;4,6,-1,-1,-1,-1;1,0,-1,-1,-1,-1
7;0;6,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
10;0;6,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
5;0;2,3,-1,-1,-1,-1;0,1,-1,-1,-1,-1
10;0;2,3,-1,-1,-1,-1;0,1,-1,-1,-1,-1
29;0;3,6,-1,-1,-1,-1;0,1,-1,-1,-1,-1
5;0;3,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
6;0;4,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
6;0;4,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
23;0;6,2,-1,-1,-1,-1;0,1,-1,-1,-1,-1
15;0;6,2,-1,-1,-1,-1;1,0,-1,-1,-1,-1
12;0;3,2,-1,-1,-1,-1;1,0,-1,-1,-1,-1
7;0;3,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
7;0;3,2,-1,-1,-1,-1;0,1,-1,-1,-1,-1
11;0;3,2,-1,-1,-1,-1;0,1,-1,-1,-1,-1
7;0;4,2,-1,-1,-1,-1;1,0,-1,-1,-1,-1
6;0;4,2,-1,-1,-1,-1;1,0,-1,-1,-1,-1
19;0;3,2,-1,-1,-1,-1;0,1,-1,-1,-1,-1
27;0;6,3,-1,-1,-1,-1;0,1,-1,-1,-1,-1
32;0;6,3,-1,-1,-1,-1;0,1,-1,-1,-1,-1
6;0;3,3,-1,-1,-1,-1;0,1,-1,-1,-1,-1
7;0;3,3,-1,-1,-1,-1;0,1,-1,-1,-1,-1
13;0;2,3,-1,-1,-1,-1;0,1,-1,-1,-1,-1
17;0;2,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
16;0;4,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
24;0;6,4,-1,-1,-1,-1;0,1,-1,-1,-1,-1
13;0;6,4,-1,-1,-1,-1;0,1,-1,-1,-1,-1
16;0;4,3,-1,-1,-1,-1;1,0,-1,-1,-1,-1
6;0;3,4,-1,-1,-1,-1;0,1,-1,-1,-1,-1
5;0;3,4,-1,-1,-1,-1;0,1,-1,-1,-1,-1
4;0;2,4,-1,-1,-1,-1;0,1,-1,-1,-1,-1
6;0;2,4,-1,-1,-1,-1;0,1,-1,-1,-1,-1
16;0;3,4,-1,-1,-1,-1;0,1,-1,-1,-1,-1
16;0;3,4,-1,-1,-1,-1;0,1,-1,-1,-1,-1
