31;0;3,3,3,3,3,3;3,5,1,4,2,0
43;0;3,3,3,3,3,3;3,5,4,1,0,2
35;0;3,3,3,3,3,3;1,5,4,3,0,2
28;0;3,3,3,3,3,3;1,5,3,4,2,0
45;0;3,3,3,3,3,3;4,1,5,3,2,0
37;0;3,3,3,3,3,3;1,4,5,3,2,0
31;0;3,3,3,3,3,3;5,2,4,1,3,0
66;0;3,3,3,3,3,3;1,4,5,3,0,2
71;0;3,3,3,3,3,3;1,5,4,3,0,2
39;0;3,3,3,3,3,3;1,4,5,2,3,0
61;0;3,3,3,3,3,3;1,5,3,4,2,0
19;0;3,3,3,3,3,3;1,5,4,3,0,2
42;0;3,3,3,3,3,3;2,5,4,1,3,0
50;0;3,3,3,3,3,3;1,5,4,3,2,0
41;0;3,3,3,3,3,3;2,5,4,1,3,0
46;0;3,3,3,3,3,3;4,2,5,1,3,0
37;0;3,3,3,3,3,3;1,5,4,3,2,0
26;0;3,3,3,3,3,3;2,5,4,3,1,0
17;0;3,3,3,3,3,3;4,2,5,1,3,0
43;0;3,3,3,3,3,3;2,5,4,1,3,0
97;0;3,3,3,3,3,3;0,5,1,2,3,4
45;0;3,3,3,3,3,3;1,5,4,2,3,0
62;0;3,3,3,3,3,3;2,1,3,4,5,0
47;0;3,3,3,3,3,3;2,5,1,3,4,0
61;0;3,3,3,3,3,3;1,5,3,2,4,0
71;0;3,3,3,3,3,3;2,5,4,3,1,0
22;0;3,3,3,3,3,3;2,5,4,1,3,0
48;0;3,3,3,3,3,3;1,5,4,3,2,0
45;0;3,3,3,3,3,3;3,2,5,4,1,0
73;0;3,3,3,3,3,3;1,5,4,3,0,2
36;0;3,3,3,3,3,3;1,5,4,3,2,0
28;0;3,3,3,3,3,3;2,5,4,1,3,0
40;0;3,3,3,3,3,3;3,5,4,1,2,0
62;0;3,3,3,3,3,3;1,5,3,4,2,0
16;0;3,3,3,3,3,3;4,1,3,2,5,0
36;0;3,3,3,3,3,3;3,5,4,1,2,0
35;0;3,3,3,3,3,3;1,5,4,3,0,2
36;0;3,3,3,3,3,3;1,5,4,3,2,0
41;0;3,3,3,3,3,3;4,5,1,3,2,0
72;0;3,3,3,3,3,3;2,5,3,4,1,0
20;0;3,3,3,3,3,3;1,5,4,3,2,0
61;0;3,3,3,3,3,3;0,5,4,2,3,1
40;0;3,3,3,3,3,3;2,5,4,1,3,0
139;0;3,3,3,3,3,3;1,2,5,3,4,0
18;0;3,3,3,3,3,3;5,4,2,3,1,0
60;0;3,3,3,3,3,3;1,5,4,3,2,0
110;0;3,3,3,3,3,3;3,5,4,1,2,0
20;0;3,3,3,3,3,3;3,5,4,1,2,0
16;0;3,3,3,3,3,3;1,5,4,3,2,0
57;0;3,3,3,3,3,3;2,5,4,3,1,0
35;0;3,3,3,3,3,3;2,5,4,3,1,0
80;0;3,3,3,3,3,3;2,5,1,3,4,0
44;0;3,3,3,3,3,3;1,5,3,4,0,2
