97;0;6,6,6,6,6,6;0,1,3,4,5,2
83;0;6,6,6,6,6,6;3,5,1,4,2,0
82;0;6,6,6,6,6,6;4,5,1,0,3,2
596;0;6,6,6,6,6,6;4,1,3,5,2,0
112;0;6,6,6,6,6,6;5,0,2,3,1,4
174;0;6,6,6,6,6,6;1,3,5,2,0,4
87;0;6,6,6,6,6,6;5,3,4,0,1,2
157;0;6,6,6,6,6,6;0,1,5,4,3,2
85;0;6,6,6,6,6,6;1,5,2,0,3,4
131;0;6,6,6,6,6,6;5,2,3,1,0,4
194;0;6,6,6,6,6,6;4,0,5,3,2,1
218;0;6,6,6,6,6,6;0,2,5,3,1,4
59;0;6,6,6,6,6,6;2,4,5,0,1,3
174;0;6,6,6,6,6,6;2,4,5,1,0,3
123;0;6,6,6,6,6,6;4,2,3,0,1,5
154;0;6,6,6,6,6,6;1,3,0,2,5,4
104;0;6,6,6,6,6,6;5,0,2,4,1,3
125;0;6,6,6,6,6,6;0,1,5,2,4,3
119;0;6,6,6,6,6,6;1,0,3,4,2,5
170;0;6,6,6,6,6,6;1,2,4,0,3,5
86;0;6,6,6,6,6,6;4,0,3,2,1,5
52;0;6,6,6,6,6,6;2,0,1,5,3,4
213;0;6,6,6,6,6,6;4,5,0,2,1,3
189;0;6,6,6,6,6,6;2,1,0,5,3,4
129;0;6,6,6,6,6,6;0,5,4,2,1,3
171;0;6,6,6,6,6,6;2,3,4,5,0,1
71;0;6,6,6,6,6,6;0,2,4,1,3,5
103;0;6,6,6,6,6,6;2,3,5,4,1,0
180;0;6,6,6,6,6,6;4,3,0,5,2,1
106;0;6,6,6,6,6,6;4,0,5,2,3,1
233;0;6,6,6,6,6,6;0,2,3,4,1,5
204;0;6,6,6,6,6,6;5,1,2,3,4,0
294;0;6,6,6,6,6,6;1,2,0,5,4,3
80;0;6,6,6,6,6,6;1,5,3,2,4,0
213;0;6,6,6,6,6,6;3,2,0,5,4,1
186;0;6,6,6,6,6,6;0,5,1,3,4,2
425;0;6,6,6,6,6,6;1,5,4,3,2,0
98;0;6,6,6,6,6,6;2,1,4,3,5,0
126;0;6,6,6,6,6,6;5,1,0,2,4,3
94;0;6,6,6,6,6,6;1,2,4,3,0,5
148;0;6,6,6,6,6,6;0,4,3,5,1,2
225;0;6,6,6,6,6,6;5,3,0,1,4,2
101;0;6,6,6,6,6,6;5,3,1,0,4,2
50;0;6,6,6,6,6,6;3,2,5,1,0,4
157;0;6,6,6,6,6,6;3,2,0,5,4,1
79;0;6,6,6,6,6,6;1,0,5,4,2,3
150;0;6,6,6,6,6,6;3,4,1,2,5,0
116;0;6,6,6,6,6,6;1,0,3,4,2,5
316;0;6,6,6,6,6,6;5,4,3,0,2,1
35;0;6,6,6,6,6,6;1,2,0,5,4,3
190;0;6,6,6,6,6,6;4,1,5,0,2,3
82;0;6,6,6,6,6,6;5,4,2,1,3,0
228;0;6,6,6,6,6,6;1,3,5,2,4,0
300;0;6,6,6,6,6,6;1,2,5,3,0,4
435;0;6,6,6,6,6,6;5,3,0,1,4,2
190;0;6,6,6,6,6,6;0,4,2,3,1,5
70;0;6,6,6,6,6,6;1,3,0,4,5,2
109;0;6,6,6,6,6,6;0,3,4,1,5,2
91;0;6,6,6,6,6,6;2,1,4,0,3,5
183;0;6,6,6,6,6,6;2,3,4,5,1,0
106;0;6,6,6,6,6,6;1,3,0,5,2,4
95;0;6,6,6,6,6,6;3,5,1,2,0,4
299;0;6,6,6,6,6,6;3,4,0,5,2,1
126;0;6,6,6,6,6,6;1,3,5,0,2,4
65;0;6,6,6,6,6,6;0,1,3,2,5,4
149;0;6,6,6,6,6,6;4,0,1,3,2,5
106;0;6,6,6,6,6,6;1,4,5,2,0,3
564;0;6,6,6,6,6,6;1,4,3,5,2,0
86;0;6,6,6,6,6,6;4,2,5,0,1,3
191;0;6,6,6,6,6,6;0,1,2,3,4,5
147;0;6,6,6,6,6,6;1,4,0,3,2,5
169;0;6,6,6,6,6,6;0,2,1,4,5,3
158;0;6,6,6,6,6,6;5,1,4,3,2,0
90;0;6,6,6,6,6,6;0,3,2,1,5,4
71;0;6,6,6,6,6,6;1,4,3,0,5,2
195;0;6,6,6,6,6,6;3,0,2,1,5,4
101;0;6,6,6,6,6,6;0,1,5,3,2,4
108;0;6,6,6,6,6,6;4,3,0,1,5,2
89;0;6,6,6,6,6,6;1,3,0,2,5,4
75;0;6,6,6,6,6,6;1,3,5,4,0,2
198;0;6,6,6,6,6,6;4,2,0,3,5,1
145;0;6,6,6,6,6,6;1,5,2,0,3,4
97;0;6,6,6,6,6,6;0,1,5,3,2,4
80;0;6,6,6,6,6,6;5,2,4,3,1,0
141;0;6,6,6,6,6,6;5,4,0,3,2,1
191;0;6,6,6,6,6,6;2,3,1,5,0,4
116;0;6,6,6,6,6,6;2,4,0,1,5,3
86;0;6,6,6,6,6,6;4,3,2,0,1,5
270;0;6,6,6,6,6,6;0,1,5,3,4,2
438;0;6,6,6,6,6,6;5,2,3,0,1,4
105;0;6,6,6,6,6,6;2,5,4,0,1,3
121;0;6,6,6,6,6,6;5,3,4,0,2,1
105;0;6,6,6,6,6,6;3,1,0,2,5,4
195;0;6,6,6,6,6,6;0,1,4,3,5,2
74;0;6,6,6,6,6,6;1,3,4,0,5,2
54;0;6,6,6,6,6,6;4,2,5,1,0,3
157;0;6,6,6,6,6,6;1,4,3,2,0,5
182;0;6,6,6,6,6,6;1,5,0,3,4,2
54;0;6,6,6,6,6,6;0,1,2,5,4,3
117;0;6,6,6,6,6,6;2,5,1,3,4,0
498;0;6,6,6,6,6,6;4,2,3,0,5,1
288;0;6,6,6,6,6,6;5,2,3,0,4,1
88;0;6,6,6,6,6,6;1,4,5,3,0,2
105;0;6,6,6,6,6,6;2,3,4,5,1,0
147;0;6,6,6,6,6,6;4,5,3,0,1,2
175;0;6,6,6,6,6,6;1,4,5,3,0,2
92;0;6,6,6,6,6,6;3,4,0,5,1,2
108;0;6,6,6,6,6,6;2,5,0,4,3,1
61;0;6,6,6,6,6,6;1,5,0,3,4,2
173;0;6,6,6,6,6,6;1,2,4,5,3,0
118;0;6,6,6,6,6,6;3,2,4,0,5,1
103;0;6,6,6,6,6,6;1,3,4,2,5,0
104;0;6,6,6,6,6,6;4,0,3,5,2,1
205;0;6,6,6,6,6,6;3,4,5,2,0,1
124;0;6,6,6,6,6,6;0,1,4,5,2,3
121;0;6,6,6,6,6,6;2,4,1,3,5,0
108;0;6,6,6,6,6,6;3,5,1,2,0,4
74;0;6,6,6,6,6,6;5,2,1,3,4,0
346;0;6,6,6,6,6,6;1,5,3,0,4,2
103;0;6,6,6,6,6,6;0,4,2,1,3,5
116;0;6,6,6,6,6,6;5,0,2,1,4,3
101;0;6,6,6,6,6,6;5,0,1,3,2,4
83;0;6,6,6,6,6,6;3,5,4,1,2,0
127;0;6,6,6,6,6,6;3,2,1,4,0,5
489;0;6,6,6,6,6,6;3,5,4,2,1,0
87;0;6,6,6,6,6,6;0,4,5,2,1,3
136;0;6,6,6,6,6,6;5,2,4,1,3,0
134;0;6,6,6,6,6,6;5,0,1,2,3,4
157;0;6,6,6,6,6,6;5,2,1,0,3,4
74;0;6,6,6,6,6,6;4,5,3,0,2,1
325;0;6,6,6,6,6,6;5,3,1,2,0,4
77;0;6,6,6,6,6,6;1,5,4,2,3,0
168;0;6,6,6,6,6,6;1,3,4,5,0,2
127;0;6,6,6,6,6,6;3,4,5,1,0,2
428;0;6,6,6,6,6,6;4,0,1,5,2,3
293;0;6,6,6,6,6,6;0,2,4,1,3,5
258;0;6,6,6,6,6,6;5,2,4,1,3,0
189;0;6,6,6,6,6,6;5,4,3,0,2,1
50;0;6,6,6,6,6,6;4,2,5,0,3,1
72;0;6,6,6,6,6,6;0,2,4,1,3,5
98;0;6,6,6,6,6,6;4,0,5,3,2,1
116;0;6,6,6,6,6,6;5,2,4,3,0,1
67;0;6,6,6,6,6,6;5,1,4,0,3,2
109;0;6,6,6,6,6,6;1,4,3,0,5,2
110;0;6,6,6,6,6,6;0,1,3,4,2,5
54;0;6,6,6,6,6,6;4,0,3,5,1,2
98;0;6,6,6,6,6,6;4,1,3,5,0,2
157;0;6,6,6,6,6,6;0,5,1,2,4,3
75;0;6,6,6,6,6,6;5,4,3,0,2,1
203;0;6,6,6,6,6,6;0,4,1,3,2,5
284;0;6,6,6,6,6,6;0,5,4,2,1,3
120;0;6,6,6,6,6,6;5,1,3,4,2,0
195;0;6,6,6,6,6,6;4,5,3,2,0,1
155;0;6,6,6,6,6,6;0,3,2,1,5,4
145;0;6,6,6,6,6,6;4,0,5,3,1,2
108;0;6,6,6,6,6,6;0,1,3,2,4,5
45;0;6,6,6,6,6,6;0,2,1,5,3,4
126;0;6,6,6,6,6,6;3,5,2,0,4,1
124;0;6,6,6,6,6,6;2,5,1,3,0,4
78;0;6,6,6,6,6,6;0,3,5,1,4,2
218;0;6,6,6,6,6,6;1,4,2,5,3,0
143;0;6,6,6,6,6,6;5,3,4,1,2,0
43;0;6,6,6,6,6,6;3,1,4,5,2,0
277;0;6,6,6,6,6,6;1,4,0,3,2,5
390;0;6,6,6,6,6,6;4,0,1,3,2,5
108;0;6,6,6,6,6,6;1,2,5,0,4,3
132;0;6,6,6,6,6,6;0,4,3,1,5,2
77;0;6,6,6,6,6,6;0,4,3,1,5,2
78;0;6,6,6,6,6,6;0,1,5,3,4,2
176;0;6,6,6,6,6,6;0,4,1,2,5,3
98;0;6,6,6,6,6,6;0,1,3,5,4,2
80;0;6,6,6,6,6,6;5,1,3,2,0,4
101;0;6,6,6,6,6,6;2,5,4,3,1,0
85;0;6,6,6,6,6,6;4,3,0,5,1,2
103;0;6,6,6,6,6,6;5,4,1,3,0,2
159;0;6,6,6,6,6,6;0,3,4,2,5,1
83;0;6,6,6,6,6,6;4,0,1,2,5,3
68;0;6,6,6,6,6,6;1,0,4,3,2,5
89;0;6,6,6,6,6,6;0,5,1,2,4,3
175;0;6,6,6,6,6,6;4,0,1,3,5,2
104;0;6,6,6,6,6,6;0,2,4,5,3,1
250;0;6,6,6,6,6,6;2,5,0,4,3,1
126;0;6,6,6,6,6,6;3,1,2,4,0,5
95;0;6,6,6,6,6,6;3,5,2,4,0,1
108;0;6,6,6,6,6,6;2,5,1,4,3,0
307;0;6,6,6,6,6,6;3,1,5,2,0,4
45;0;6,6,6,6,6,6;3,2,0,5,4,1
459;0;6,6,6,6,6,6;0,4,1,5,2,3
98;0;6,6,6,6,6,6;3,4,5,0,2,1
313;0;6,6,6,6,6,6;5,2,1,3,4,0
66;0;6,6,6,6,6,6;4,2,0,1,3,5
120;0;6,6,6,6,6,6;1,4,2,5,3,0
158;0;6,6,6,6,6,6;5,2,4,0,1,3
67;0;6,6,6,6,6,6;0,5,4,1,3,2
186;0;6,6,6,6,6,6;0,2,1,5,4,3
190;0;6,6,6,6,6,6;0,1,4,5,3,2
223;0;6,6,6,6,6,6;2,0,1,5,3,4
96;0;6,6,6,6,6,6;2,1,5,0,4,3
116;0;6,6,6,6,6,6;3,0,2,1,4,5
134;0;6,6,6,6,6,6;1,4,3,2,5,0
338;0;6,6,6,6,6,6;5,3,0,2,1,4
100;0;6,6,6,6,6,6;5,2,3,1,4,0
108;0;6,6,6,6,6,6;5,1,0,4,2,3
273;0;6,6,6,6,6,6;4,1,5,3,2,0
119;0;6,6,6,6,6,6;5,2,1,0,4,3
69;0;6,6,6,6,6,6;4,0,3,5,2,1
63;0;6,6,6,6,6,6;4,5,2,0,1,3
85;0;6,6,6,6,6,6;0,1,3,4,5,2
74;0;6,6,6,6,6,6;5,2,1,3,4,0
59;0;6,6,6,6,6,6;4,2,3,1,5,0
198;0;6,6,6,6,6,6;2,5,1,3,0,4
291;0;6,6,6,6,6,6;2,5,1,0,3,4
134;0;6,6,6,6,6,6;5,2,4,0,1,3
330;0;6,6,6,6,6,6;3,0,5,4,2,1
65;0;6,6,6,6,6,6;5,4,3,2,0,1
200;0;6,6,6,6,6,6;0,3,1,5,4,2
70;0;6,6,6,6,6,6;2,0,3,4,1,5
175;0;6,6,6,6,6,6;0,5,2,1,3,4
95;0;6,6,6,6,6,6;5,4,1,3,0,2
234;0;6,6,6,6,6,6;3,0,4,5,1,2
100;0;6,6,6,6,6,6;3,2,4,1,5,0
112;0;6,6,6,6,6,6;3,4,0,1,2,5
206;0;6,6,6,6,6,6;1,4,5,3,0,2
125;0;6,6,6,6,6,6;2,5,3,1,0,4
96;0;6,6,6,6,6,6;0,4,3,1,5,2
270;0;6,6,6,6,6,6;2,0,4,3,1,5
88;0;6,6,6,6,6,6;0,4,5,1,3,2
150;0;6,6,6,6,6,6;2,5,3,0,4,1
136;0;6,6,6,6,6,6;3,5,4,2,1,0
63;0;6,6,6,6,6,6;0,2,1,5,4,3
67;0;6,6,6,6,6,6;1,0,5,2,4,3
97;0;6,6,6,6,6,6;0,3,2,4,5,1
71;0;6,6,6,6,6,6;5,1,4,2,0,3
125;0;6,6,6,6,6,6;5,4,1,0,2,3
158;0;6,6,6,6,6,6;4,2,0,3,1,5
153;0;6,6,6,6,6,6;3,1,2,4,0,5
327;0;6,6,6,6,6,6;3,2,5,0,1,4
143;0;6,6,6,6,6,6;0,2,5,1,4,3
92;0;6,6,6,6,6,6;2,5,1,3,4,0
102;0;6,6,6,6,6,6;1,5,3,2,0,4
253;0;6,6,6,6,6,6;4,3,2,0,5,1
140;0;6,6,6,6,6,6;4,1,3,0,5,2
136;0;6,6,6,6,6,6;0,2,4,5,3,1
217;0;6,6,6,6,6,6;2,3,5,0,4,1
52;0;6,6,6,6,6,6;5,1,2,4,0,3
183;0;6,6,6,6,6,6;5,4,3,0,1,2
268;0;6,6,6,6,6,6;4,3,2,0,1,5
141;0;6,6,6,6,6,6;3,5,4,2,0,1
76;0;6,6,6,6,6,6;3,0,4,1,5,2
93;0;6,6,6,6,6,6;2,0,4,1,5,3
97;0;6,6,6,6,6,6;1,3,0,2,4,5
69;0;6,6,6,6,6,6;2,4,5,1,0,3
169;0;6,6,6,6,6,6;4,3,5,0,1,2
143;0;6,6,6,6,6,6;2,0,4,1,5,3
72;0;6,6,6,6,6,6;3,1,5,4,0,2
126;0;6,6,6,6,6,6;4,3,2,1,0,5
125;0;6,6,6,6,6,6;0,1,3,4,5,2
130;0;6,6,6,6,6,6;4,0,1,5,2,3
235;0;6,6,6,6,6,6;2,0,4,1,3,5
213;0;6,6,6,6,6,6;0,4,5,1,3,2
78;0;6,6,6,6,6,6;2,3,0,1,5,4
290;0;6,6,6,6,6,6;4,3,2,1,0,5
94;0;6,6,6,6,6,6;4,2,3,1,0,5
361;0;6,6,6,6,6,6;3,1,4,2,0,5
134;0;6,6,6,6,6,6;3,4,1,5,2,0
167;0;6,6,6,6,6,6;4,2,0,3,5,1
79;0;6,6,6,6,6,6;4,2,0,1,3,5
85;0;6,6,6,6,6,6;4,5,0,1,2,3
102;0;6,6,6,6,6,6;2,0,5,3,4,1
39;0;6,6,6,6,6,6;2,3,0,4,5,1
149;0;6,6,6,6,6,6;1,5,2,4,0,3
74;0;6,6,6,6,6,6;1,0,4,3,5,2
54;0;6,6,6,6,6,6;1,0,3,5,2,4
201;0;6,6,6,6,6,6;1,5,0,2,3,4
178;0;6,6,6,6,6,6;2,3,0,4,5,1
237;0;6,6,6,6,6,6;3,4,0,2,5,1
144;0;6,6,6,6,6,6;0,2,1,3,4,5
86;0;6,6,6,6,6,6;3,0,1,5,2,4
167;0;6,6,6,6,6,6;1,3,2,0,4,5
130;0;6,6,6,6,6,6;2,5,0,3,4,1
210;0;6,6,6,6,6,6;1,0,3,5,2,4
255;0;6,6,6,6,6,6;1,3,5,4,0,2
60;0;6,6,6,6,6,6;2,3,5,1,4,0
55;0;6,6,6,6,6,6;0,4,1,2,5,3
311;0;6,6,6,6,6,6;5,4,1,0,2,3
121;0;6,6,6,6,6,6;5,4,2,3,1,0
48;0;6,6,6,6,6,6;2,3,5,4,0,1
346;0;6,6,6,6,6,6;5,1,4,3,2,0
104;0;6,6,6,6,6,6;3,0,5,1,4,2
98;0;6,6,6,6,6,6;1,5,3,4,0,2
190;0;6,6,6,6,6,6;1,2,3,0,5,4
81;0;6,6,6,6,6,6;2,0,4,1,3,5
205;0;6,6,6,6,6,6;1,3,2,4,0,5
289;0;6,6,6,6,6,6;0,1,3,4,5,2
66;0;6,6,6,6,6,6;4,1,3,5,0,2
171;0;6,6,6,6,6,6;1,3,0,2,4,5
67;0;6,6,6,6,6,6;1,4,5,2,0,3
78;0;6,6,6,6,6,6;2,1,0,4,3,5
143;0;6,6,6,6,6,6;3,0,2,5,4,1
76;0;6,6,6,6,6,6;1,0,2,5,4,3
102;0;6,6,6,6,6,6;1,2,3,5,4,0
128;0;6,6,6,6,6,6;2,0,3,4,5,1
337;0;6,6,6,6,6,6;0,4,3,2,1,5
79;0;6,6,6,6,6,6;0,5,1,3,4,2
169;0;6,6,6,6,6,6;2,5,0,3,1,4
146;0;6,6,6,6,6,6;1,2,4,3,5,0
175;0;6,6,6,6,6,6;5,1,0,3,4,2
199;0;6,6,6,6,6,6;0,4,2,3,5,1
203;0;6,6,6,6,6,6;3,2,5,1,0,4
153;0;6,6,6,6,6,6;3,0,2,1,5,4
57;0;6,6,6,6,6,6;0,2,3,1,5,4
134;0;6,6,6,6,6,6;4,5,3,0,1,2
270;0;6,6,6,6,6,6;3,1,4,2,0,5
61;0;6,6,6,6,6,6;0,5,3,2,4,1
137;0;6,6,6,6,6,6;3,2,0,1,5,4
108;0;6,6,6,6,6,6;1,2,0,3,4,5
222;0;6,6,6,6,6,6;0,3,2,5,4,1
66;0;6,6,6,6,6,6;0,1,4,5,2,3
56;0;6,6,6,6,6,6;5,4,3,1,0,2
81;0;6,6,6,6,6,6;0,1,4,2,3,5
103;0;6,6,6,6,6,6;3,5,1,4,2,0
475;0;6,6,6,6,6,6;2,5,1,4,3,0
527;0;6,6,6,6,6,6;1,2,4,0,5,3
90;0;6,6,6,6,6,6;3,5,2,1,4,0
112;0;6,6,6,6,6,6;1,3,0,2,5,4
109;0;6,6,6,6,6,6;0,2,1,3,5,4
209;0;6,6,6,6,6,6;4,1,0,5,3,2
